Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity,NIFTY Index,MF,RF
2009-01-19,-0.02685421994884918,-0.011836320595197791,-0.049676025917926414,0.010303648146799516,-0.006462882096069822,-0.04717329720408914,-0.015289469163374036,0.0129999999999999,0.021943573667711602,-0.0006250558085543201,0.01440860215053763,0.0037329351535835276,-0.0017131287961377195,-0.016102620087336206,0.017111716621253326,0.03320384757676642,-0.007554296506137925,-0.029061258624294428,0.022691705790297334,-0.00574168343790693,0.013556618819776656,-0.004228997033390192,-0.012409775864252293,0.014651899727041506,-0.026710760620707208,-0.025862068965517238,-0.008073125166800144,-0.013140604467805517,-0.023778133534230972,-0.016304347826086918,0.03869749882019824,0.001721170395869276,-0.026346528228423094,0.019053279261641798,-0.033959248901318406,-0.004453280318091446,-0.01883052527254714,-0.022812081954516672,0.02711452853095908,-0.01918361459685558,-0.002329838575470089,0.08041397826181096,0.008301306687163779,-0.029288441078915928,-0.000793273044581988,0.006275521928971628,0.756643645,0.036821811
2009-01-20,-0.013578624616732315,-0.03627652292950023,0.050000000000000044,-0.037622977404591196,0.0,-0.031023784901758056,-0.029221912072574963,-0.04343534057255671,-0.06441717791411028,-0.01635096497498212,-0.011235955056179803,-0.030389969184996257,0.021372854914196715,-0.014424410540915367,-0.004822117445349217,-0.009130785068480862,-0.021408182683158916,-0.014211886304909438,0.022844026669581297,-0.003631600881109809,-0.03206136900078671,-0.008176977687626708,-0.024362097704833885,-0.02603586889301157,-0.02491723296741588,-0.004424778761061843,0.04230846841999081,-0.00798934753661773,0.012395697680027018,-0.04074585635359118,0.11176737846433427,-0.013745704467354014,-0.03958944281524923,-0.047137123057394814,0.03405017921146958,-0.008626887131560013,-0.028956228956228958,-0.03728654802219167,0.021670606776989843,-0.016176470588235237,-0.012844036697247763,-0.08525050100200404,-0.0012196981247141192,-0.02765779124492307,-0.010955859002858004,-0.017426744431171315,-1.171276018,0.012272431
2009-01-21,-0.00044404973357003996,-0.034801136363636354,-0.04653679653679654,-0.05388504025463403,0.0035161744022502717,-0.011606189967982794,-0.02848414053374071,-0.021671826625387136,-0.031693989071038375,-0.01998364974112088,-0.018010291595197292,-0.025205479452054758,-0.011455628532152096,0.013509710104137485,-0.0009690965866264722,-0.021230463456500037,-0.021876519202722378,-0.03691568370467446,-0.044560803590510734,0.005616634799235243,0.03678114204429983,-0.022304595130056892,-0.035615718228413806,-0.03324020572734787,-0.03547176554681919,-0.0005555555555556424,-0.032266391326793986,-0.03624161073825505,0.013720819437827547,0.04175665946724272,-0.06661217817735998,-0.0034843205574913716,-0.06800832755031216,-0.05404140414041403,-0.04932675643247575,-0.00829908951736369,-0.04022191400832176,-0.13909366463346184,0.0019282684149632967,0.03991031390134503,-0.04224400135180806,-0.007141918240371581,0.013127766753167514,-0.05808248242938596,-0.0224755177396051,-0.032342844883072264,-2.678833813,0.012272431
2009-01-22,-0.0017769880053311038,0.020480745646308307,-0.03688989784335994,0.014683764743133043,-0.0036790469516467805,-0.029693615872587453,0.008416574176840497,-0.07489451476793241,-0.050790067720090204,0.023079062007600237,-0.019432314410480322,0.01236649803260259,-0.008343634116192655,-0.03998889197445166,-0.02705324423367106,-0.0008307181096548488,-0.026838966202783476,-0.007711499206169314,-0.041494240017895145,0.009447415329768338,-0.0072520580164641135,0.005752385932801918,-0.05669119651131094,-0.029916915700633817,-0.037702640111162644,0.006114508060033552,-0.007802080554814683,-0.030640668523676973,-0.03209888147382278,-0.03455425017277125,0.04728546409807355,0.027972027972027913,0.02367833209233039,0.06200045672527965,0.03519842939279183,0.00869353266168349,-0.04985549132947975,0.07063374771798658,-0.0020528611752630432,-0.09400603708495026,0.01182074805928024,0.0420564872021183,-0.004218773542263077,0.038645642686188975,0.0018065363770733978,0.002826894296324989,-0.579492499,0.012272431
2009-01-23,-0.020026702269692942,-0.07631294315587067,-0.04065998821449601,0.017474743534735104,-0.0012308774397749023,-0.07970510502156081,-0.04475832339723007,-0.007981755986317007,-0.07253269916765759,-0.029081355317992386,0.023602761077710976,-0.031093836757356996,-0.0479900280461204,0.07636679201619923,0.020050958236401906,-0.004618937644341847,-0.04647599591419804,-0.020571428571428574,0.008634772462077,-0.0033551121313791787,-0.025468904244817292,-0.021318081372676434,-0.07483386304536255,-0.035511171293161614,-0.008086253369272156,-0.007734806629834279,0.0073257611398616085,-0.05603448275862055,-0.012624423403738705,-0.042591267000715916,0.014214046822742521,-0.023809523809523725,-0.03767820773930741,-0.009783894204924093,-0.014088322947710563,-0.021022956101490076,0.015969581749049278,-0.05541796922577247,0.017742350218565184,-0.05124543867999376,-0.08753269398430696,-0.031126921610976965,-0.007641095475866444,-0.04466282616062356,0.0198360655737706,-0.012989166482423209,-1.034479919,0.012487298
2009-01-27,-0.0036330608537692433,0.02719229768410103,-0.03501228501228504,0.0603795284646349,0.002288732394366333,0.028567110036275656,0.044359097455592744,0.016091954022988464,0.033974358974358854,0.0649435476345992,-0.0093539264737873,0.019484240687679177,0.0487725040916529,0.02714324106423005,-0.12966985230234573,-0.03916473317865432,0.03856454204606319,0.05857642940490071,0.027070800555298424,0.012461611150484275,0.026539708265802098,0.039381059901713256,0.01499063085571506,-0.005159524060229681,0.043575310559005986,0.012806236080178168,0.056978916466506435,0.0,0.016375706909269816,0.05196261682242986,0.03235779060181376,-0.019163763066202155,0.04746787603930458,0.05588128845457829,0.032426490794174256,0.026657890406450502,0.03929640718562877,-0.08587638614286941,-0.012127337038908559,0.02006688963210701,0.030766290846550692,-0.00974735553807149,0.03049477776930698,0.03937287173666282,-0.0016074586079408704,0.03464561049821713,2.50346771,0.049958548
2009-01-28,-0.010483135824977174,0.07118429385687142,0.050286441756842715,0.03919016630513372,0.02845599859476544,0.0408523144746511,0.022800404523306117,0.0033936651583710287,0.030378177309361654,0.014807675457811253,0.0382081686429514,0.02507026419336711,-0.015761548064918807,0.016221873364730577,-0.02595457948589963,0.032357770694484644,0.0556988138215575,0.03571428571428559,-0.0030412255012389755,0.015924867292772538,0.022498519834221575,0.0276659638361767,0.058615384615384736,0.05323878069432686,-0.03180507765274809,0.001099505222649677,0.006059840929175664,0.003044140030441511,-0.004596477646603536,0.012082444918265711,0.02255939309243349,0.017761989342806483,0.0707172752200893,0.007335298553506453,0.05017301038062283,0.016669338034941417,0.04501260352898817,0.0245439157419598,0.05409207161125318,0.02901639344262308,0.03893214682981094,0.020304568527918843,-0.018125323666493998,0.0036857552385503034,0.0006440186765415135,0.028199253071607755,2.541158551,0.012487298
2009-01-29,-0.00875172731460161,0.030270781601040575,-0.0036363636363635488,-0.003061508488728104,-0.001195559350982034,0.03910772271636298,-0.011865168539325732,0.03833145434047336,0.03670276774969916,-0.010447245726126653,-0.004018612521150544,0.012831761351173254,0.02949104169969896,-0.016477857878475777,-0.03945682808096329,-0.0033682634730538563,0.013678553981436359,-0.02937420178799477,0.023726132640379705,0.01544556729444202,-0.00772051727465739,0.01821686147724444,0.01787530882139232,-0.015844303755066402,0.04591297665930294,-0.018121911037891403,-0.0052704228886937265,-0.007587253414264028,-0.04000388859184367,-0.04178370786516861,-0.006638032018742579,0.03141361256544495,0.0049871950397628595,-0.03797468354430367,-0.033202382461031466,0.0038625256187923007,0.036871123363197755,-0.002111060119320829,0.007400218367099365,-0.01975465986936442,0.02765881513204871,0.03300886869997832,0.01002109704641363,-0.0004760285617138038,0.008366854384553646,-0.008966485348306796,-0.86583223,0.012487298
2009-01-30,0.012546468401486877,-0.00447607023987151,0.03041362530413627,0.042120323841429386,0.02650478796169642,0.026630434782608736,0.04702992813608642,0.06297502714440828,0.0052234474753336535,-0.06247273361835792,-0.024846039498832018,0.0022739577693557944,0.0061604805174801935,0.004973821989528782,0.0520138703654307,0.024784078107397578,0.01734939759036136,0.019078947368420973,-0.00717360114777621,-0.008368674017528943,0.01789535109900786,-0.0026866947548390696,0.012849800114220322,0.04417971409121835,0.04380567545229108,-0.015659955257270597,-0.0031537782263151293,0.019877675840978437,0.025316455696202445,0.06375961890802495,-0.02437106918238996,-0.0321489001692048,0.015021459227467782,0.010469722693831285,0.012321405164503751,0.004318806438947886,-0.015952143569292088,0.017292126563649646,-0.04636319845857417,0.017877458150495684,0.03281819760375049,-0.005863137616215819,0.03744871316672871,0.01265478296366851,-0.03318972395085362,0.018006692753058884,1.636770298,0.012809414
2009-02-01,0.021702127659574577,0.048466673115991066,0.05006765899864685,0.025294096866499638,0.016602586508214,0.019211753072467808,0.0118514016561575,0.03413284132841321,0.00419580419580412,-0.006535947712418277,0.016819246327443027,0.0018741369106332062,0.009830056647784025,-0.006996631251619534,0.0163288288288288,-0.006571453605537569,-0.006291946308724761,-0.01807228915662651,0.0008554319931564081,-0.02488144361643163,-0.012961116650049842,-0.01400501672240817,0.05632283124730253,0.004380921088658729,-0.01000181851245685,0.01388888888888884,0.009074171488690164,0.054777070063694255,0.06150311492069105,-0.003908794788273662,0.004870817450232989,0.004777070063694211,0.015286171347316024,-0.020898190672872463,-0.007639304973037775,0.0029788261814669426,0.032602252519265074,0.0049402676726848505,-0.02326169405815426,0.07088572612961164,0.04838462716276215,0.01474033580632561,0.006832156684126733,-0.010413255615953965,0.03491230945746593,0.004384446752047966,0.757767809,0.012594799
2009-02-02,0.005048187241853963,-0.08266082545538389,-0.038961038961038974,-0.032950473830492544,-0.010494752623688153,-0.03467443091582856,-0.047958297132927874,-0.05720122574055164,-0.06581986143187069,-0.02550023266635648,-0.04006968641114994,-0.03986603284356094,-0.02586866676871269,0.0005209690023444402,-0.016353955375253415,-0.02363503114694021,-0.06774040738986264,-0.0497094899935443,-0.0020008892841263393,0.0013685350972230115,0.0009554748710109973,-0.020633074144370323,-0.033126585847194745,-0.04302757676510849,-0.002287524194967361,-0.027272727272727337,-0.04454568463680075,-0.019490254872563728,-0.0030617283950618024,-0.024112986565621886,-0.05257856567284447,-0.022727272727272707,-0.0747885835095139,-0.02863343601232149,0.008934351935776297,-0.039640344018764706,-0.03951367781155013,-0.025587703435804743,-0.01894178557898729,0.022992176273351372,-0.010423671822461289,-0.0174825174825175,0.006759186021427999,-0.0037624294544477133,-0.01964020465423344,-0.03762000834840684,-2.629033234,0.038433166
2009-02-03,-0.008241758241758212,-0.07128485196895651,-0.028159790438768817,-0.03189329225598658,-0.022451655195018128,0.026049018349801,-0.030039988296108433,-0.014248704663212597,-0.07958050586057996,-0.022702702702702693,0.020440668967347975,-0.04924114671163582,-0.01519899717956752,-0.0026109660574412663,-0.01653102746693791,-0.038464878006425396,-0.08607863974495222,-0.019692603266090347,0.017608778869465214,-0.029256749489082523,-0.03431952662721893,-0.009940874537067157,-0.05164970706136296,-0.04817068700051319,-0.003986416654362834,0.019066403681788247,-0.03327495621716281,-0.05298013245033106,-0.02894899218428626,-0.05788423153692612,-0.04641350210970463,-0.044642857142857095,-0.07052896725440794,-0.033990199145031874,-0.0740523927996487,-0.048186785891704,-0.025050778605280932,-0.021602947950253304,-0.038396085939161884,-0.043581482109547265,-0.012065637065637014,-0.053902511961722466,-7.603984487869475e-05,-0.03586683049558248,-0.029487842731505398,-0.03222188048414243,-2.534024422,0.038110832
2009-02-04,0.0027447392497714773,0.05129738132249195,-0.0034110289937463456,0.05065029711851099,0.0052074857607811165,0.06481669029775183,0.06459396751740143,0.06906338694418168,0.07317073170731714,0.0012200844673861955,0.037981136885037126,0.036599999999999966,0.022203947368421018,0.02901530728809676,0.01730279898218834,0.08340171577769473,0.21505376344086025,0.07008884501480761,0.04253112033195028,-0.009761962010098713,-0.02304927045887073,0.03325180526438398,0.13692225487576803,0.0673536989326462,0.002586750788643455,0.06674338319907935,0.02944537815126047,0.019548872180451093,0.010771175726927984,0.06153235410877311,0.01798143851508116,0.06276747503566349,0.032430730478589354,0.038798859493990756,0.01892605633802824,0.06288106956585615,0.13138686131386867,-0.011572209741002926,0.026065022421524642,0.01375949548516564,0.03113069016152714,0.010025220680958347,0.0196456636662381,0.03486924034869232,0.011303305360506943,0.049242733674253136,4.28577481,0.013238403
2009-02-06,-0.02406325197662429,-0.029457364341085257,0.050066577896138664,-0.001320619137324841,-0.0009355995633869574,0.0173981367156808,0.01603793691389588,0.0022818026240729594,0.08007765105556897,0.010518530692743777,0.017373811265545047,-0.02504010601939044,-0.0013993130644955887,0.01711937913718331,-0.006299352320113472,-0.010911686722414937,-0.0012302284710017375,-0.018113678950655854,-0.031596321622258894,0.02437952998023274,0.004728132387706863,0.007253292613094153,-0.03125183920899299,0.008995839424266405,-0.006091711435149749,-0.046675774134790626,-0.024433631559671376,-0.04035874439461873,-0.014917854928704233,0.04519906323185019,-0.008732978093546562,0.09979770734996629,0.013549516632412217,-0.005487081920202974,-0.03401673961452811,-0.004128203658047114,0.037509377344336015,-0.008547310422774013,-0.017140579325006566,-0.007310609522068967,0.06939025323234627,0.020287070524412254,-0.007903494176372816,0.009293612019248387,0.04364161849710979,-0.0010265127265501883,-0.207995658,0.008932364
2009-02-07,-0.051494525007398706,-0.0180584311019093,-0.010554803788903944,-0.023035522066738423,0.002038576132977754,-0.0006719677455482298,-0.011294672960215912,0.015568862275449069,0.061927840603123174,0.02457990704326063,0.004234417344173513,-0.0013311148086522229,-0.0019768054823404713,0.012653061224489726,0.0002532286654850502,0.07131853711416669,-0.00819408740359906,0.00643720441408302,0.0001270244522071362,-0.012470966589244292,-0.010078797874289891,0.0008021390374330917,0.004790642692714453,-0.004246254146174078,-0.01851247377010945,-0.026685393258427115,0.021934930457692348,-0.011580775911986141,0.027556224968336096,0.005473684210526297,0.02890845655424501,-0.01950585175552666,0.004973624717407921,-0.02565759362463993,-0.030519907864429152,-0.0075325732899022,-0.017540900657783798,0.008735187770737118,-0.0010264682161449379,-0.0253036437246964,0.03076676119642574,-0.030717399920729305,0.0071328493185580655,0.04069625761531759,0.0008167710318540689,0.0018314174479947543,0.723945874,0.008932364
2009-02-09,0.012123933542882881,-0.003920690041447239,-0.003958258366318801,-0.0049002058533965664,-0.009124087591240948,-0.025507794048181265,0.0006923609508424633,-0.0024015369836695166,-0.00485560950677244,0.010872335003822231,-0.003573168751015099,-0.005048060300117729,0.05454119850187267,0.0065140517401824916,-0.01815541031227308,-0.006346094314312212,-0.009255112703388413,-0.008467777876816185,-0.007455078373900914,0.0172745347283334,0.01790817298533054,0.009324530976091872,-0.012761613067891808,-0.011826505884230842,-0.02022136388717588,-0.022528735632183827,-0.012420582679869563,-0.0020171457387796465,-0.0034268743098655463,0.038709677419354716,0.012681461705322805,-0.020351526364477346,-0.01166740511002795,-0.022861046878284608,-0.017738773223788695,0.014613778705636848,0.008129285014691678,-0.003417741183781242,-0.02016717526867462,-0.010998837521237648,-0.013787142974730382,-0.039648584212417126,-0.001783166904422373,-0.016698487741309997,0.0039720880300588846,-0.0036753975374836934,-0.271693962,0.009148536
2009-02-12,0.012589316093909453,0.010223272411631346,0.030082330588980355,0.002220159044120651,-0.00406882120437102,-0.009072729965931114,0.007592948158491986,0.004574243490499619,-0.011730205278592365,-0.027729073316449138,-0.008949880668257859,0.00972229982678674,-0.018230456752204582,0.006082725060827299,-0.0060907759882868895,-0.010719831688623893,0.006693572201988296,-0.008043104794627554,-0.01820960698689944,-0.01441696521437641,-0.013816615826305334,-0.00013356930577357318,0.0024036103208082693,-0.001602010799762521,0.016223538306451513,-0.006064162754303548,-0.0066712281902154835,0.06762705082032805,0.027216758014865894,-0.032765707574867964,0.005376344086021501,0.00140301648544372,0.00712913024611006,0.000655785485281335,0.02271910919540221,-0.0021290247316846367,0.042628136007475836,0.027384020618556715,-0.007491527439205781,0.02277688146531265,-0.00989001619916452,0.03180902374992356,-0.0028912401574803237,-0.0030153784299931097,-0.010610079575596898,0.00024404529480670512,0.084836241,0.008824214
2009-02-13,-0.0045787545787546735,0.022996515679442497,0.019565217391304346,0.03023644770931022,0.005721016321723171,0.06995060739554138,0.03165976535541759,0.013289036544850585,0.045950603101665655,-0.0378753719902607,-0.0007030700726505801,0.011029018096155863,0.005304258140562901,0.003926701570680535,0.0331051649035472,0.016176470588235237,0.030168589174800253,0.006499327655759668,-0.009889604415823428,0.015026950509065218,0.0021260146888288922,-0.0022956255579644758,0.027565982404692102,0.0289472816590286,0.024354483994461162,0.017334130304841544,0.01721377101681343,-0.011477761836441891,0.05169103529759278,-0.0021015761821366885,0.03410427283418249,0.03928571428571437,0.030801357347950864,0.001397933785672878,0.0024496461622209864,0.0025101976780670388,0.010752688172043001,-0.004654114660461173,0.020992597985681316,0.04349927501208306,0.020278004905968983,-0.004307280558691895,0.005505650536076656,0.01250223254152516,0.00439963336388649,0.01911477506437831,1.64558654,0.012809414
