Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity
2021-07-15,2667.5,774.15,1295.9,1897.07,206.25,779.9,431.7,401.45,125.6,683.0,1701.55,1520.7,447.05,973.6,2983.6,116.9,699.1,575.9,5393.65,2884.65,2412.35,1580.8,1750.05,1609.35,7307.0,1407.95,120.3,1055.1,3762.35,1039.75,129.6,6129.7,667.45,515.77,699.1,3202.95,310.25,4607.3,7189.65,836.25,1112.45,3940.0,3460.85,1557.25,772.35
2021-07-16,2617.25,771.15,1274.57,1924.45,207.9,779.8,430.0,405.5,127.85,688.6,1695.35,1522.35,448.0,977.15,2989.3,116.8,703.6,577.75,5406.55,2904.7,2417.4,1555.45,1749.5,1618.75,7303.55,1395.5,119.1,1044.3,3779.1,1005.0,131.54,6125.45,660.3,531.18,687.6,3194.8,311.25,4757.6,7334.55,837.55,1103.15,3931.95,3441.0,1572.3,763.0
2021-07-19,2579.75,755.2,1272.11,1912.2,207.75,775.8,427.9,396.95,126.64,689.25,1680.35,1471.0,453.9,974.0,2981.95,114.6,698.4,573.8,5419.35,2887.1,2408.65,1541.7,1722.8,1609.6,7165.55,1380.6,121.4,1015.85,3883.75,1000.2,131.15,6015.4,655.9,528.53,673.7,3184.6,308.85,4807.45,7312.35,833.25,1094.2,3882.85,3450.15,1558.8,765.55
2021-07-20,2554.85,745.75,1259.71,1907.51,206.8,760.2,420.9,383.0,123.34,676.45,1671.4,1443.15,453.8,955.15,3159.05,112.6,682.0,568.1,5344.05,2839.0,2434.9,1550.05,1702.65,1590.35,7232.7,1365.7,118.45,981.55,3882.95,977.2,130.11,5941.85,641.9,516.06,672.6,3205.8,302.15,4787.85,7424.7,814.25,1087.2,3905.4,3433.55,1574.1,757.1
2021-07-22,2560.1,746.75,1306.46,1932.01,207.0,758.45,422.05,393.5,127.3,687.3,1701.75,1448.7,460.9,949.9,3106.75,115.5,716.55,584.2,5384.5,2838.25,2378.15,1590.2,1707.2,1642.15,7299.55,1416.75,119.2,992.15,3985.3,978.6,131.2,6195.55,655.95,536.62,691.8,3216.35,302.55,4843.25,7459.0,828.0,1148.6,3853.2,3425.3,1582.05,764.2
2021-07-23,2549.65,755.4,1320.12,1918.35,212.4,764.2,428.9,391.75,128.14,694.0,1700.95,1442.75,461.35,948.0,3083.75,115.3,717.55,599.15,5422.15,2835.0,2358.1,1590.45,1722.95,1611.75,7293.85,1401.65,118.5,989.3,3918.9,994.0,131.06,6180.9,676.65,538.2,680.05,3212.85,295.55,4824.75,7490.3,819.7,1131.0,3841.9,3439.8,1549.5,775.15
2021-07-26,2563.2,756.3,1352.51,1892.06,211.15,754.3,423.3,400.05,129.8,703.4,1722.85,1434.55,456.0,950.55,3061.2,114.55,704.55,590.45,5411.25,2810.25,2348.7,1603.9,1740.6,1597.6,7235.8,1403.9,119.35,981.3,4100.35,1000.3,130.89,6162.45,676.75,534.02,682.8,3197.55,293.15,4921.15,7616.7,819.95,1120.2,3836.35,3482.0,1550.25,776.35
2021-07-27,2571.35,731.7,1380.79,1872.16,208.65,745.55,429.95,417.35,133.07,688.3,1729.05,1439.75,453.3,913.1,3028.65,114.65,710.65,591.45,4843.35,2793.85,2342.4,1602.55,1697.95,1608.25,7240.25,1396.75,118.85,975.8,4078.25,992.0,130.42,6231.45,677.45,530.59,663.2,3182.95,291.4,4791.4,7596.25,812.75,1120.85,3821.4,3450.75,1518.7,769.75
2021-07-28,2550.4,722.9,1397.05,1856.08,209.1,728.7,425.5,416.3,136.5,687.8,1723.55,1417.3,453.45,889.9,3004.1,114.35,721.7,591.95,4731.75,2777.7,2361.4,1605.6,1652.85,1594.2,7165.05,1399.9,116.8,992.75,4028.4,983.1,128.31,6262.0,685.05,557.43,665.4,3197.8,284.45,4890.6,7654.65,814.65,1119.55,3818.5,3424.1,1533.55,754.9
2021-07-29,2528.15,717.25,1459.91,1870.56,206.05,731.45,441.55,458.1,145.86,703.0,1739.15,1418.25,449.1,883.1,2997.45,114.75,748.4,590.45,4672.65,2745.7,2334.75,1617.0,1641.65,1596.0,6993.5,1400.25,116.75,992.05,4038.75,1007.6,125.55,6400.1,687.5,556.7,659.65,3195.8,292.9,4843.8,7700.45,819.7,1127.8,3763.75,3405.6,1544.6,751.2
2021-07-30,2530.25,708.9,1422.22,1854.21,204.95,743.1,431.8,444.8,143.43,773.95,1714.55,1426.45,445.5,920.05,2958.45,115.3,736.95,587.15,4711.2,2763.3,2333.3,1610.5,1654.8,1601.45,6977.7,1420.25,118.2,981.0,4035.0,1024.95,128.36,6228.1,682.5,551.3,674.5,3167.45,293.95,4906.1,7619.2,808.55,1209.55,3829.6,3423.4,1551.35,756.25
2021-08-02,2602.6,721.15,1412.52,1888.1,207.3,757.7,434.9,445.8,141.01,775.0,1771.55,1422.65,457.8,921.05,2974.05,117.1,746.7,592.25,4701.55,2782.2,2332.8,1631.55,1665.1,1613.95,7076.95,1438.2,117.75,988.0,4048.15,1035.4,128.25,6200.5,681.4,554.73,692.0,3219.4,296.85,4928.95,7642.05,791.05,1210.7,3841.55,3504.65,1591.65,759.55
2021-08-03,2649.3,738.6,1429.5,1901.99,209.9,770.85,446.5,448.8,140.72,794.8,1840.2,1434.7,463.4,928.15,3027.0,117.9,740.3,599.4,4721.7,2819.1,2386.85,1655.2,1685.65,1634.35,7199.4,1442.8,117.65,1022.05,4092.7,1039.45,130.84,6331.9,690.4,569.51,705.05,3284.9,303.7,5006.85,7843.25,790.55,1226.25,3828.2,3573.2,1592.4,767.65
2021-08-04,2641.8,753.8,1418.72,1916.57,208.6,766.25,456.95,442.7,141.62,785.75,1799.6,1465.3,457.15,939.65,3018.6,117.35,747.25,596.8,4768.8,2805.5,2377.1,1649.25,1749.95,1623.2,7102.9,1429.55,117.85,1020.55,4066.4,1039.95,131.44,6359.15,714.65,563.81,694.7,3273.95,298.15,4964.25,7750.0,785.0,1216.5,3832.0,3578.3,1554.85,758.75
2021-08-05,2732.15,749.3,1399.49,1944.36,215.25,759.35,441.85,443.1,144.66,786.15,1799.3,1484.85,453.5,945.4,2988.4,116.85,763.25,600.9,4782.3,2818.8,2357.7,1653.55,1771.75,1627.4,7027.55,1432.35,116.5,997.7,4073.75,1061.15,131.4,6248.25,702.45,587.67,693.55,3283.95,299.7,4923.55,7659.0,777.25,1248.2,3818.75,3611.15,1537.4,768.35
2021-08-06,2747.35,740.85,1400.57,1903.18,214.25,758.25,435.65,442.15,142.89,785.2,1787.75,1492.65,455.6,911.3,2966.45,116.65,757.35,598.0,4786.3,2833.8,2371.5,1650.2,1777.2,1610.35,7100.8,1536.65,117.65,1029.5,4088.05,1049.95,131.25,6224.3,697.65,596.7,710.7,3309.8,300.05,4916.0,7527.65,777.3,1264.6,3847.85,3604.0,1531.0,781.35
2021-08-09,2729.0,755.5,1424.29,1892.34,213.8,774.95,433.4,434.7,141.22,788.8,1799.15,1503.9,452.5,918.65,2992.55,115.0,747.35,596.8,4818.5,2836.3,2384.5,1663.3,1780.9,1597.45,7081.75,1493.4,116.7,1042.8,4003.7,1050.55,132.34,6193.15,702.85,588.21,699.9,3322.7,298.1,4905.7,7495.65,778.1,1287.45,3855.15,3636.1,1512.15,764.85
2021-08-10,2734.35,761.55,1403.65,1902.27,209.85,786.3,426.45,426.95,137.36,793.35,1799.2,1507.65,444.7,912.6,2977.15,114.85,722.15,603.85,4769.75,2797.05,2381.8,1677.25,1813.25,1588.45,7001.95,1446.5,114.35,1033.6,4062.8,1063.7,129.45,6170.1,700.9,610.73,693.0,3333.9,294.2,4955.05,7474.15,771.1,1323.05,3797.95,3637.2,1490.6,771.9
2021-08-11,2718.25,760.8,1420.62,1928.92,208.65,778.7,428.05,436.65,142.62,779.55,1789.4,1494.95,450.0,909.85,2972.6,117.0,749.1,601.25,4744.85,2781.6,2390.45,1677.55,1780.6,1583.3,7021.5,1437.05,116.95,1041.2,4026.35,1066.95,132.26,6167.8,693.55,609.41,699.15,3344.2,295.45,4919.1,7452.45,773.8,1323.6,3727.15,3625.5,1502.4,765.0
2021-08-12,2616.55,757.35,1434.07,1922.72,208.9,776.2,427.15,437.25,143.54,778.65,1823.6,1501.4,448.15,905.3,2975.5,116.25,748.9,605.85,4716.4,2782.95,2392.3,1689.6,1787.7,1623.45,7012.0,1442.9,119.15,1035.35,4133.1,1096.5,140.25,6199.5,701.35,611.67,704.05,3351.75,306.0,4908.85,7468.7,777.1,1386.55,3769.35,3620.8,1492.3,774.25
2021-08-13,2546.8,759.9,1431.75,1954.74,211.45,778.65,431.2,442.05,146.17,778.3,1837.9,1526.2,454.9,894.4,2988.7,116.1,749.05,615.5,4652.2,2772.2,2404.5,1712.2,1788.0,1668.4,7002.2,1437.0,118.25,1024.15,4064.1,1119.45,138.56,6156.55,704.8,625.31,704.15,3463.4,307.25,4948.7,7460.7,779.1,1383.15,3825.75,3579.55,1496.9,807.45
2021-08-16,2495.85,762.0,1454.93,1980.12,210.9,799.3,424.85,441.75,151.94,780.8,1837.2,1530.6,464.0,888.25,2971.4,115.5,761.65,614.05,4661.15,2747.35,2426.4,1704.4,1782.35,1656.1,6826.85,1430.1,118.85,1019.0,4345.1,1123.65,135.53,6377.15,702.65,622.37,706.9,3472.95,303.7,4898.95,7346.65,772.8,1367.85,3748.45,3655.3,1490.9,802.15
2021-08-17,2515.65,756.75,1473.73,1971.69,209.2,790.65,421.5,436.6,150.37,784.15,1874.45,1514.65,465.0,904.65,3015.3,113.85,744.25,634.9,4700.5,2782.6,2483.8,1741.65,1788.35,1638.75,6885.4,1441.65,117.4,1000.2,4920.5,1142.95,137.44,6410.1,701.2,614.81,692.65,3553.05,297.7,4908.35,7409.05,760.75,1413.7,3807.45,3696.5,1481.0,832.8
2021-08-18,2589.65,754.4,1500.64,1979.34,208.95,791.35,419.7,426.95,150.05,782.9,1880.3,1513.0,463.5,908.85,3001.55,113.2,737.45,629.4,4687.05,2763.6,2486.05,1733.45,1749.7,1632.85,6840.1,1460.0,116.55,989.65,4787.9,1134.25,135.45,6544.1,688.3,611.47,705.4,3560.55,293.35,4910.45,7601.45,762.2,1412.5,3833.05,3720.75,1501.2,841.4
2021-08-20,2601.65,740.25,1497.86,1957.11,208.9,785.65,406.7,403.65,137.56,761.15,1876.8,1514.75,455.2,890.85,3112.95,110.2,684.6,620.05,4556.0,2697.5,2619.4,1732.95,1703.55,1593.6,6850.9,1430.1,114.15,979.45,4746.5,1117.35,133.95,6661.1,680.7,602.39,687.2,3559.5,283.1,4818.7,7493.35,728.25,1399.2,3751.5,3895.95,1484.65,847.3
2021-08-23,2544.0,736.1,1527.19,1969.96,206.3,765.9,409.5,406.85,135.87,759.35,1870.35,1524.6,451.7,898.35,3077.45,111.75,684.2,628.85,4514.85,2680.6,2634.15,1738.75,1716.85,1580.75,6825.9,1396.7,113.4,988.6,4743.25,1163.1,131.74,6752.2,682.7,611.18,668.3,3637.4,276.95,4874.65,7351.0,718.95,1416.0,3668.25,3866.25,1440.65,832.5
2021-08-24,2547.9,746.35,1646.17,1989.41,205.75,778.15,417.6,420.85,140.47,771.35,1869.6,1558.85,456.4,917.65,3045.95,113.2,691.65,633.55,4587.4,2675.85,2633.0,1720.85,1704.9,1605.8,6803.2,1437.8,113.95,1005.05,4840.75,1152.9,132.45,6980.1,694.45,608.67,695.4,3613.2,279.8,4863.2,7455.35,731.05,1463.35,3714.75,3812.2,1460.15,836.9
2021-08-25,2579.5,739.05,1590.44,2006.63,206.4,772.05,416.25,430.7,139.02,769.05,1822.65,1557.4,460.7,912.6,3038.05,115.65,683.85,631.65,4548.95,2673.95,2645.0,1735.55,1697.2,1593.8,6711.45,1475.35,114.0,1005.55,4771.65,1154.35,131.63,6944.95,691.05,601.16,720.75,3659.0,284.4,4856.5,7382.35,726.1,1463.1,3689.65,3842.8,1447.7,836.0
2021-08-26,2578.75,746.35,1595.88,2032.0,204.6,781.4,410.75,424.1,137.51,760.55,1815.35,1554.8,466.75,911.3,3039.65,115.55,672.0,628.95,4503.5,2647.55,2666.4,1727.7,1697.5,1595.75,6608.6,1475.7,112.75,1001.5,4700.4,1167.45,129.83,6931.95,698.8,576.08,721.7,3671.85,284.3,4846.7,7307.1,719.65,1449.5,3691.4,3930.9,1439.05,853.3
2021-08-27,2576.1,752.4,1619.56,2029.22,205.9,775.15,412.45,437.9,138.42,771.8,1822.55,1548.45,471.3,923.9,3036.8,116.65,677.5,634.95,4600.55,2674.05,2677.95,1708.8,1713.55,1638.1,6624.85,1506.05,113.4,990.2,4765.1,1162.95,130.76,6966.6,699.75,584.18,727.0,3720.15,285.75,4910.7,7565.6,729.25,1445.4,3699.45,3941.55,1458.3,847.95
2021-08-30,2553.95,784.05,1656.04,2068.26,208.0,791.55,422.7,448.05,144.06,787.2,1878.45,1568.25,472.55,934.7,3108.75,120.15,686.55,632.45,4677.85,2726.25,2687.7,1698.05,1735.85,1660.1,6796.9,1516.55,114.95,1005.1,4757.55,1163.4,131.63,7165.5,713.65,609.02,730.0,3701.3,291.95,5104.25,7703.8,740.45,1419.2,3720.4,3986.35,1471.15,860.5
2021-08-31,2679.25,786.5,1714.88,2057.23,211.3,793.3,426.05,468.3,145.03,794.05,1921.6,1581.4,471.65,947.8,3201.35,120.55,687.6,640.95,4704.05,2741.85,2724.1,1706.45,1753.7,1672.2,6846.1,1587.6,115.95,992.4,4969.55,1182.3,131.51,7524.5,719.05,651.81,748.3,3786.45,287.3,5173.6,7832.45,741.25,1447.65,3727.85,3997.5,1500.4,864.95
2021-09-01,2703.15,798.9,1678.63,2065.39,209.5,769.9,429.9,458.1,141.12,788.5,1939.4,1579.1,477.0,922.85,3302.75,119.7,676.65,642.05,4763.45,2740.85,2732.9,1677.75,1746.65,1686.4,6784.9,1565.2,115.4,998.75,5039.05,1164.65,131.74,7519.6,719.9,654.12,744.75,3714.95,295.25,5202.65,7766.95,748.65,1436.3,3758.3,4015.35,1486.0,867.45
2021-09-02,2733.2,802.7,1670.33,2090.26,209.75,752.45,429.75,456.95,142.51,789.95,1967.1,1589.0,479.8,955.25,3301.6,118.65,685.05,651.45,4859.7,2730.35,2801.05,1689.1,1776.4,1686.2,6792.9,1570.55,116.5,1010.1,5043.5,1172.75,131.81,7498.45,725.15,654.22,753.85,3836.75,293.15,5165.55,7952.75,753.35,1437.8,3720.95,4086.1,1499.25,871.45
2021-09-03,2802.6,798.0,1673.44,2175.99,210.6,749.9,431.4,461.3,144.37,789.4,2019.3,1576.05,491.3,941.1,3338.8,123.1,690.9,655.1,4898.55,2799.45,2766.7,1700.65,1791.85,1691.5,6863.1,1565.55,117.0,1003.75,5014.55,1174.75,131.66,7523.4,724.3,646.32,754.9,3842.05,295.55,5208.3,7929.85,752.8,1441.95,3757.5,4124.2,1510.45,869.85
2021-09-06,2844.9,800.8,1674.7,2209.78,209.3,754.75,431.05,469.25,143.7,784.25,2020.65,1565.7,490.8,950.2,3315.55,121.65,686.65,686.45,4915.95,2817.2,2780.6,1730.4,1774.55,1694.2,6846.9,1582.0,116.45,991.95,4995.5,1200.15,130.58,7506.35,721.15,642.54,751.2,3852.0,297.45,5205.1,7952.6,755.75,1461.15,3781.1,4079.05,1531.0,870.05
2021-09-07,2823.15,787.85,1678.12,2223.72,211.75,753.1,429.1,462.3,142.87,769.9,2033.9,1569.25,481.95,950.5,3336.25,119.95,683.8,674.25,4897.45,2797.75,2777.7,1706.65,1764.85,1681.7,6877.15,1558.1,115.85,1001.25,4877.05,1182.2,129.75,7457.3,716.9,658.19,745.5,3815.9,294.6,5210.1,8026.25,752.05,1435.2,3770.7,4095.45,1554.45,868.3
2021-09-08,2800.0,794.7,1656.08,2215.02,211.25,754.75,431.35,456.3,142.98,777.45,2055.95,1576.4,489.55,951.8,3336.6,118.95,687.05,662.2,4911.3,2798.35,2800.9,1693.25,1815.35,1666.55,6781.25,1555.95,114.05,999.6,4811.4,1188.8,129.64,7463.2,720.95,655.54,746.85,3774.15,295.25,5085.05,7992.9,762.0,1427.85,3725.35,4061.4,1576.7,879.8
2021-09-09,2818.2,790.15,1675.05,2209.78,212.65,750.75,432.3,463.55,144.7,776.3,2034.3,1568.6,491.15,949.3,3346.35,122.15,688.95,662.35,4912.05,2796.7,2810.65,1691.6,1817.85,1670.05,6802.25,1545.0,114.55,999.5,4719.55,1198.55,130.13,7430.65,720.25,673.5,749.7,3791.4,298.95,5054.9,7939.65,757.9,1433.25,3700.6,4070.8,1597.9,875.6
2021-09-13,2805.0,788.35,1693.82,2160.54,214.15,745.55,432.85,478.35,146.35,780.3,2030.65,1555.55,498.1,950.45,3367.05,123.05,694.4,670.75,4931.4,2789.8,2786.35,1691.9,1840.05,1671.7,6873.7,1532.45,115.0,996.3,4745.85,1208.4,130.43,7445.55,707.4,680.52,745.1,3845.35,301.2,5085.2,7944.45,756.0,1429.5,3699.55,4093.85,1606.35,882.1
2021-09-14,2820.3,794.4,1683.13,2157.72,216.1,750.2,433.0,477.95,145.23,781.4,2055.7,1548.55,493.1,953.15,3362.5,123.95,693.65,673.45,4930.75,2851.7,2762.55,1686.15,1867.75,1696.45,6894.45,1513.2,115.9,1036.6,4732.45,1238.65,130.58,7417.55,707.45,681.41,755.4,3885.9,306.1,5094.85,7856.45,752.5,1452.05,3751.05,4101.5,1611.8,881.3
2021-09-15,2841.95,791.4,1682.89,2166.69,216.0,755.1,443.85,486.8,145.51,780.65,2119.85,1546.8,489.95,952.95,3352.3,128.45,696.65,674.05,4962.6,2874.95,2775.45,1711.45,1871.7,1717.0,6909.0,1516.8,124.2,1053.95,4792.05,1273.25,133.43,7414.15,714.35,712.13,765.95,3954.55,311.95,5158.9,7820.85,762.1,1464.85,3779.1,4086.35,1606.8,871.55
2021-09-16,2860.2,802.6,1673.3,2212.15,230.75,756.95,463.7,483.3,143.68,781.05,2108.7,1559.95,439.05,954.0,3342.1,128.7,689.45,667.85,4931.95,2920.4,2768.25,1702.25,1906.8,1721.25,6930.95,1503.2,124.0,1130.95,4880.75,1263.1,134.59,7411.5,727.2,705.36,769.65,3903.3,311.65,5166.9,7765.45,754.0,1448.35,3813.5,4073.05,1578.45,874.0
2021-09-17,2898.55,807.35,1684.02,2177.85,231.15,754.15,454.1,473.05,138.59,769.9,2095.6,1582.15,436.25,954.05,3303.05,127.75,682.3,665.25,4884.55,2932.1,2722.25,1691.3,2007.95,1716.2,7014.45,1480.25,123.75,1130.0,4908.25,1263.3,134.1,7428.8,720.15,714.73,767.1,3827.85,308.6,5122.8,7711.85,742.35,1451.55,3822.2,4051.85,1568.8,874.15
2021-09-20,2813.0,795.85,1701.9,2181.32,233.75,738.05,437.45,444.4,125.31,756.5,2077.35,1559.85,420.4,938.1,3271.55,128.5,633.2,662.5,4774.95,2889.5,2800.35,1687.85,2001.45,1704.35,6950.4,1418.85,122.7,1089.95,4878.1,1276.15,132.75,7442.45,710.0,711.59,748.9,3823.5,298.95,5110.1,7576.0,705.6,1431.3,3776.05,4084.5,1535.6,857.0
2021-09-21,2854.4,795.35,1758.73,2190.74,241.5,738.45,438.8,451.0,129.22,764.5,2085.85,1551.95,413.8,956.1,3309.2,135.2,668.95,667.6,4853.65,2850.45,2812.45,1718.45,2010.95,1720.9,6777.0,1441.45,124.1,1137.55,4891.6,1299.5,131.93,7813.85,711.85,713.26,749.6,3862.95,301.95,5179.45,7592.7,721.85,1461.7,3728.8,4075.55,1557.15,858.9
2021-09-22,2842.85,788.35,1761.48,2214.25,243.5,752.5,438.85,463.0,130.58,770.1,2081.05,1533.7,420.15,963.5,3317.5,133.65,678.55,668.15,4846.35,2847.2,2784.5,1716.9,1985.55,1710.9,6831.0,1437.75,124.4,1141.4,4904.9,1315.5,132.56,7793.65,703.35,713.36,745.3,3862.15,310.1,5139.9,7625.6,724.9,1513.6,3757.15,4058.5,1574.65,854.15
2021-09-23,2857.05,812.15,1850.38,2268.36,242.5,758.45,449.8,483.25,131.87,769.85,2105.05,1570.0,419.95,968.1,3320.65,137.75,677.25,674.3,4797.3,2853.05,2782.3,1742.55,2024.0,1769.7,6846.7,1474.35,126.2,1169.15,5084.2,1328.3,133.69,7899.05,717.0,713.41,754.5,3869.25,321.5,5212.1,7619.7,726.85,1521.5,3799.2,4042.35,1606.85,850.65
2021-09-24,2931.0,798.05,1852.6,2261.8,238.45,779.45,440.75,478.75,127.21,770.45,2092.9,1601.55,414.8,967.65,3448.6,136.1,659.15,676.5,4790.35,2833.45,2746.65,1763.85,2028.1,1768.75,6952.25,1461.7,124.25,1163.05,4731.8,1358.2,132.11,7793.4,722.95,725.77,744.8,3871.3,317.95,5108.55,7521.5,718.65,1514.75,3809.8,4042.9,1629.75,836.75
2021-09-27,2879.35,796.95,1803.11,2299.84,238.7,811.35,446.6,481.4,127.05,763.05,2090.25,1625.1,420.6,962.7,3430.65,140.0,648.65,653.9,4791.65,2912.95,2709.5,1721.15,2033.35,1739.6,7403.45,1531.25,126.85,1150.7,4565.55,1295.2,132.0,7795.45,730.0,722.55,750.25,3836.95,331.65,4932.55,7622.9,725.85,1464.4,3913.4,4009.6,1648.8,835.05
2021-09-28,2883.05,789.2,1755.04,2321.34,237.75,806.05,444.9,478.15,128.1,775.1,2129.3,1615.05,429.6,971.0,3379.7,142.2,660.85,639.6,4833.15,2920.55,2723.85,1687.1,2068.2,1737.15,7423.85,1487.3,131.95,1134.75,4411.05,1269.0,137.96,7543.3,717.15,696.15,738.7,3779.15,329.3,4784.05,7588.3,716.8,1414.05,3908.7,4003.65,1648.75,822.7
2021-09-29,2843.25,782.15,1743.38,2302.94,238.1,812.1,460.0,494.15,129.56,811.3,2147.5,1593.85,436.9,987.6,3323.05,144.75,679.8,640.75,4881.0,2886.15,2685.3,1692.25,2030.45,1721.0,7384.05,1485.65,140.65,1123.2,4423.5,1281.2,146.29,7515.4,709.5,694.1,742.0,3791.9,330.25,4806.45,7464.55,717.15,1395.35,3899.25,3972.75,1669.9,823.45
2021-09-30,2790.2,766.55,1778.68,2295.1,236.15,803.05,453.0,487.95,128.89,818.25,2161.85,1594.95,432.2,983.55,3244.65,144.5,668.3,634.1,4880.7,2832.5,2701.8,1675.2,2005.5,1702.95,7338.05,1468.1,141.85,1111.9,4481.6,1279.55,142.43,7668.1,700.85,688.3,737.9,3775.55,333.35,4798.7,7396.1,707.7,1380.6,3832.65,3948.95,1669.45,813.6
2021-10-01,2772.45,768.15,1717.78,2299.16,235.35,827.85,451.65,484.35,129.79,826.6,2163.75,1582.7,433.05,986.2,3177.85,146.25,674.25,636.25,4955.85,2847.95,2704.05,1665.15,1993.55,1696.9,7162.3,1458.7,139.9,1104.05,4459.4,1273.75,143.89,7522.75,692.35,675.9,734.95,3730.2,333.3,4832.3,7483.55,712.65,1371.25,3852.6,3921.1,1677.15,801.25
2021-10-04,2745.9,779.0,1780.62,2328.72,236.6,841.15,463.15,505.7,132.42,832.0,2155.3,1585.75,435.85,957.5,3201.6,147.6,681.15,641.05,5042.7,2855.55,2686.2,1678.75,1990.95,1715.25,7170.3,1526.65,145.55,1119.8,4548.25,1278.65,143.74,7695.05,700.2,681.4,744.2,3773.3,342.0,5220.7,7515.6,702.95,1399.05,3825.95,3892.9,1641.15,814.3
2021-10-05,2760.1,782.6,1784.75,2377.05,234.7,843.05,464.7,495.3,131.69,820.5,2192.65,1595.45,443.85,934.55,3254.75,163.65,679.35,646.85,5034.6,2844.55,2708.65,1692.8,1982.35,1716.7,7258.25,1527.65,145.4,1168.6,4482.4,1305.15,142.46,7724.2,697.1,699.25,743.95,3833.3,344.95,5217.85,7464.0,714.65,1413.05,3864.0,3882.2,1627.0,801.45
2021-10-06,2728.95,778.95,1761.66,2332.09,231.25,834.1,457.2,475.9,127.99,800.6,2147.65,1614.9,447.2,913.45,3212.25,168.1,659.25,635.75,4956.6,2798.15,2686.05,1673.55,1955.75,1695.05,7199.25,1479.55,143.3,1131.85,4378.75,1275.45,140.7,7735.15,689.5,691.4,724.0,3810.9,336.05,5136.55,7363.0,727.3,1385.65,3770.05,3938.6,1599.0,820.65
2021-10-07,2820.95,777.1,1747.03,2343.52,232.95,878.25,457.9,477.5,128.92,823.25,2375.35,1610.5,449.2,916.05,3290.85,160.4,666.55,642.95,4891.1,2841.65,2669.4,1691.0,1952.45,1712.45,7492.5,1520.75,142.8,1166.7,4428.3,1306.3,141.23,7747.9,702.2,692.5,736.15,3892.9,376.5,5097.85,7354.6,727.5,1417.2,3828.55,3900.6,1592.0,824.55
2021-10-08,2817.95,781.95,1754.95,2433.58,231.7,877.8,458.0,473.65,130.12,821.4,2358.2,1602.65,449.45,917.1,3306.9,160.95,665.85,661.15,4849.2,2842.1,2640.05,1723.85,1936.35,1726.9,7430.0,1547.9,141.1,1174.4,4379.25,1322.15,140.78,7732.2,703.4,695.5,739.9,3935.65,382.95,5071.3,7335.75,738.0,1439.95,3815.55,3883.3,1598.8,818.75
2021-10-11,2851.75,787.15,1771.4,2416.63,238.05,895.6,469.25,487.5,131.32,832.55,2362.4,1633.8,454.4,913.75,3306.05,165.0,672.4,652.8,4894.35,2857.8,2645.1,1690.95,1975.4,1716.9,7700.8,1539.75,144.8,1173.25,4377.15,1302.9,145.09,7817.1,713.3,690.85,737.45,3685.6,415.75,5143.05,7330.25,742.45,1400.2,3852.1,3840.6,1651.75,816.25
2021-10-12,2909.6,797.15,1822.27,2430.44,241.3,890.1,483.0,498.65,132.91,829.7,2492.6,1629.6,455.25,915.95,3323.25,163.55,673.75,659.1,4910.3,2916.65,2676.15,1685.15,1995.1,1718.2,7693.8,1554.45,144.55,1181.9,4351.3,1250.35,145.01,7855.75,708.6,686.35,736.9,3652.85,420.85,5225.9,7250.15,744.3,1374.45,3978.75,3867.95,1637.65,816.15
2021-10-13,2905.75,794.6,1818.83,2455.17,249.2,935.35,481.7,508.05,135.43,842.55,2537.2,1639.4,458.65,913.5,3323.5,160.0,681.45,672.6,4928.45,2925.2,2646.75,1709.2,2009.35,1752.05,7482.15,1569.7,146.35,1184.5,4377.5,1265.35,149.55,7929.3,709.95,689.9,759.0,3655.2,506.9,5248.9,7350.4,747.45,1402.15,3967.65,3883.7,1677.05,848.15
2021-10-14,2853.2,802.05,1848.89,2460.13,256.55,931.4,490.6,516.1,137.51,841.3,2564.05,1687.4,459.3,911.35,3297.8,159.05,692.85,708.25,4958.7,2927.8,2649.55,1715.75,2017.8,1789.3,7496.9,1646.35,149.4,1210.0,4328.4,1251.15,153.49,7862.9,727.3,685.8,812.8,3611.45,497.6,5372.15,7395.5,747.85,1430.8,3965.9,3894.85,1752.5,849.6
2021-10-18,2826.35,813.3,1867.8,2466.69,262.55,910.95,497.95,542.8,141.1,835.9,2588.8,1670.3,462.5,903.75,3241.5,162.1,715.8,709.75,4877.5,2904.1,2654.0,1792.15,2011.6,1788.45,7657.0,1615.5,149.55,1219.6,4330.4,1221.4,152.85,7865.55,745.45,680.6,810.55,3647.15,509.6,5343.05,7399.3,751.1,1479.65,3915.95,3837.35,1753.95,843.95
