Date,MF,RF
14-10-2014,-0.458597922,0.022282851
16-10-2014,-1.958607247,0.044570666
17-10-2014,-0.448417321,0.022282851
20-10-2014,1.133682458,0.066863448
21-10-2014,0.511321571,0.022282851
22-10-2014,0.988284686,0.022282851
23-10-2014,0.48832968,0.022282851
27-10-2014,-0.714132908,0.089055586
28-10-2014,0.279786562,0.022177309
29-10-2014,0.87111593,0.022177309
30-10-2014,0.776618802,0.022177309
31-10-2014,1.498939457,0.022177309
03-11-2014,0.120577058,0.066546683
05-11-2014,-0.205950995,0.044359536
07-11-2014,0.142431791,0.044042597
10-11-2014,0.015669741,0.065595659
11-11-2014,0.238425378,0.02186044
12-11-2014,0.016735324,0.02186044
13-11-2014,-0.300934752,0.02186044
14-11-2014,0.526526069,0.02186044
17-11-2014,0.528857666,0.065595659
18-11-2014,0.199271534,0.02186044
19-11-2014,-0.723778887,0.02186044
20-11-2014,-0.000917697,0.021754736
21-11-2014,0.188626802,0.021754736
24-11-2014,0.204908771,0.065278408
25-11-2014,-1.006093387,0.021754736
26-11-2014,0.313337071,0.021754736
27-11-2014,0.30638046,0.021754736
28-11-2014,0.470307073,0.021754736
01-12-2014,-0.370319817,0.065278408
02-12-2014,0.044529444,0.021754736
03-12-2014,0.880167969,0.021754736
04-12-2014,0.246014997,0.021649244
05-12-2014,-0.431668045,0.021649244
08-12-2014,-1.090145751,0.064961795
09-12-2014,-1.433845749,0.021649244
10-12-2014,0.231126401,0.021649244
11-12-2014,-0.892139362,0.021649244
12-12-2014,-1.133822061,0.021649244
15-12-2014,-0.824959462,0.064961795
16-12-2014,-1.696510711,0.021649244
17-12-2014,-0.622641085,0.021649244
18-12-2014,2.041450209,0.021966104
19-12-2014,0.571737421,0.021966104
22-12-2014,0.766937796,0.065912788
23-12-2014,-0.403358374,0.021966104
24-12-2014,-0.730381617,0.021966104
26-12-2014,0.279445621,0.043937033
29-12-2014,0.812707151,0.065912788
30-12-2014,0.127552866,0.021966104
31-12-2014,0.654445148,0.021966104
01-01-2015,0.394836842,0.02186044
02-01-2015,0.753203625,0.02186044
05-01-2015,-0.189008407,0.065595659
06-01-2015,-2.792018305,0.02186044
07-01-2015,-0.002898598,0.02186044
08-01-2015,1.565834246,0.022071727
09-01-2015,0.611657807,0.022071727
12-01-2015,0.272562954,0.066229796
13-01-2015,-0.070595802,0.022071727
14-01-2015,-0.033644779,0.022071727
15-01-2015,1.263230087,0.022071727
16-01-2015,0.474509312,0.022071727
19-01-2015,0.395632046,0.066229796
20-01-2015,0.717157853,0.022071727
21-01-2015,0.179151084,0.022071727
22-01-2015,0.47312219,0.021543459
23-01-2015,0.626424922,0.021543459
27-01-2015,0.225907026,0.086201687
28-01-2015,0.162596864,0.021543459
29-01-2015,0.355189345,0.021649244
30-01-2015,-0.415984473,0.021649244
02-02-2015,0.019290484,0.064961795
03-02-2015,0.213735712,0.021649244
04-02-2015,-0.23386309,0.021649244
05-02-2015,-0.605777771,0.021754736
06-02-2015,-0.824967538,0.021754736
09-02-2015,-1.210531234,0.065278408
10-02-2015,0.123825855,0.021754736
11-02-2015,1.037057161,0.021754736
12-02-2015,0.980903698,0.021754736
13-02-2015,0.800874483,0.021754736
16-02-2015,0.119431882,0.065278408
18-02-2015,0.63640155,0.043514205
19-02-2015,0.350245593,0.021754736
20-02-2015,-0.393390415,0.021966104
23-02-2015,-0.762782924,0.065912788
24-02-2015,-0.176978575,0.021966104
25-02-2015,-0.030958101,0.021966104
26-02-2015,-0.891086468,0.022071727
27-02-2015,1.626509813,0.022071727
28-02-2015,-0.212598001,0.022071727
02-03-2015,0.665639376,0.044148325
03-03-2015,0.906586513,0.022071727
04-03-2015,-0.550110494,0.022071727
05-03-2015,0.212153087,0.021649244
09-03-2015,-1.352560392,0.086625103
10-03-2015,-0.290937718,0.021649244
11-03-2015,-0.241903683,0.021649244
12-03-2015,1.158097156,0.02186044
13-03-2015,-1.222000964,0.02186044
16-03-2015,-0.488645377,0.065595659
17-03-2015,0.940450244,0.02186044
18-03-2015,-0.297426721,0.02186044
19-03-2015,-0.258538143,0.02186044
20-03-2015,-1.16890167,0.02186044
23-03-2015,-0.521957438,0.065595659
24-03-2015,-0.080893596,0.02186044
25-03-2015,-0.129862369,0.02186044
26-03-2015,-1.350130444,0.021754736
27-03-2015,-0.365146037,0.021754736
30-03-2015,1.696034658,0.065278408
31-03-2015,0.327926967,0.021754736
01-04-2015,0.967080055,0.021754736
06-04-2015,1.261354163,0.108821018
07-04-2015,0.664542859,0.020697228
08-04-2015,0.975184104,0.020697228
09-04-2015,0.076807021,0.020697228
10-04-2015,0.478129904,0.020697228
13-04-2015,0.646656965,0.062104537
15-04-2015,-0.888946346,0.04139874
16-04-2015,-0.605723754,0.020697228
17-04-2015,-1.394505317,0.020697228
20-04-2015,-1.962660462,0.062104537
21-04-2015,-1.045908538,0.020697228
22-04-2015,0.067923504,0.020697228
23-04-2015,-0.2275157,0.020803086
24-04-2015,-1.305517541,0.020803086
27-04-2015,-1.743078666,0.062422243
28-04-2015,0.80403649,0.020803086
29-04-2015,-0.015770105,0.020803086
30-04-2015,-0.351448644,0.020908904
04-05-2015,2.118050408,0.083661849
05-05-2015,0.451844328,0.020908904
06-05-2015,-2.746489545,0.020908904
07-05-2015,-0.81101264,0.02101468
08-05-2015,1.314429177,0.02101468
11-05-2015,1.33673528,0.06305729
12-05-2015,-1.920553585,0.02101468
13-05-2015,0.977615579,0.02101468
14-05-2015,0.41722258,0.02101468
15-05-2015,0.393438232,0.02101468
18-05-2015,1.076444203,0.06305729
19-05-2015,0.056807721,0.02101468
20-05-2015,0.296302654,0.02101468
21-05-2015,-0.018354525,0.020803086
22-05-2015,0.372803634,0.020803086
25-05-2015,-0.507512991,0.062422243
26-05-2015,-0.378178888,0.020803086
27-05-2015,-0.205982159,0.020803086
28-05-2015,-0.28137749,0.020697228
29-05-2015,1.192369604,0.020697228
01-06-2015,-0.335990739,0.062104537
02-06-2015,-1.736091009,0.020697228
03-06-2015,-1.772046182,0.020697228
04-06-2015,-0.017992607,0.020273387
05-06-2015,0.250554213,0.020273387
08-06-2015,-1.154769408,0.060832492
09-06-2015,-0.479802281,0.020273387
10-06-2015,1.221303313,0.020273387
11-06-2015,-1.545994308,0.020273387
12-06-2015,-0.294504767,0.020273387
15-06-2015,0.473702149,0.060832492
16-06-2015,0.217023437,0.020273387
17-06-2015,1.045175508,0.020273387
18-06-2015,1.054818649,0.020273387
19-06-2015,0.515431253,0.020273387
22-06-2015,1.006738537,0.060832492
23-06-2015,0.271116191,0.020273387
24-06-2015,-0.356366601,0.020273387
25-06-2015,0.046255342,0.020273387
26-06-2015,0.160094084,0.020273387
29-06-2015,-1.02163126,0.060832492
30-06-2015,0.840205034,0.020273387
01-07-2015,1.063899733,0.020273387
02-07-2015,0.326326202,0.020273387
03-07-2015,0.029532474,0.019955586
06-07-2015,0.618547181,0.059878704
07-07-2015,0.0783154,0.019955586
08-07-2015,-1.183233963,0.019955586
09-07-2015,-0.621809992,0.019849655
10-07-2015,-0.094056202,0.019849655
13-07-2015,1.152134791,0.059560786
14-07-2015,0.206000761,0.019849655
15-07-2015,0.666532005,0.019849655
16-07-2015,0.746324476,0.019849655
17-07-2015,0.402867712,0.019849655
20-07-2015,0.248545634,0.059560786
21-07-2015,-1.41160121,0.019849655
22-07-2015,0.865897605,0.019849655
23-07-2015,-0.160090869,0.019743429
24-07-2015,-0.704605089,0.019743429
27-07-2015,-1.455303984,0.05924198
28-07-2015,-0.3269259,0.019743429
29-07-2015,0.68685406,0.019743429
30-07-2015,0.56884198,0.019743429
31-07-2015,0.938979825,0.019743429
03-08-2015,0.276012096,0.05924198
04-08-2015,0.178733312,0.019743429
05-08-2015,1.122675312,0.019743429
06-08-2015,-0.05221746,0.019637416
07-08-2015,-0.139021697,0.019637416
10-08-2015,-0.452080424,0.058923817
11-08-2015,-0.73264185,0.019637416
12-08-2015,-1.33454629,0.019637416
13-08-2015,-0.597856231,0.019212956
14-08-2015,1.569932565,0.019212956
17-08-2015,-0.332613049,0.057649942
18-08-2015,0.305061538,0.019212956
19-08-2015,0.464244205,0.019212956
20-08-2015,-1.467675025,0.019637416
21-08-2015,-0.727435144,0.019637416
24-08-2015,-7.097217754,0.058923817
25-08-2015,1.084161287,0.019637416
26-08-2015,-0.460308083,0.019637416
27-08-2015,2.022472129,0.019637416
28-08-2015,0.737513663,0.019637416
31-08-2015,-0.369583666,0.058923817
01-09-2015,-1.782244827,0.019637416
02-09-2015,-0.402878013,0.019637416
03-09-2015,1.126525431,0.019637416
04-09-2015,-1.942027463,0.019637416
07-09-2015,-1.612880506,0.058923817
08-09-2015,0.733017486,0.019637416
09-09-2015,1.750303647,0.019637416
10-09-2015,-0.325827178,0.019637416
11-09-2015,0.111946542,0.019637416
14-09-2015,1.013236599,0.058923817
15-09-2015,-0.474423941,0.019637416
16-09-2015,0.075124776,0.019637416
18-09-2015,0.804829335,0.039384721
21-09-2015,0.028307234,0.05924198
22-09-2015,-1.329389222,0.019743429
23-09-2015,0.105689435,0.019743429
24-09-2015,0.410438616,0.019531362
28-09-2015,-0.705692243,0.078148341
29-09-2015,-0.251467896,0.019531362
30-09-2015,1.79066189,0.019531362
01-10-2015,0.330143249,0.018682223
05-10-2015,1.660763087,0.074749838
06-10-2015,0.635959991,0.018682223
07-10-2015,0.248059298,0.018682223
08-10-2015,-0.493956382,0.018682223
09-10-2015,0.403838702,0.018682223
12-10-2015,-0.350219278,0.056057142
13-10-2015,-0.131732541,0.018682223
14-10-2015,-0.299671098,0.018682223
15-10-2015,0.521560048,0.018682223
16-10-2015,0.451757499,0.018682223
19-10-2015,0.761082412,0.056057142
20-10-2015,0.085502449,0.018682223
21-10-2015,-0.02577779,0.018682223
23-10-2015,-0.18005055,0.037474083
26-10-2015,-0.454984124,0.05637564
27-10-2015,-0.043403497,0.01878835
28-10-2015,-0.135525383,0.01878835
29-10-2015,-0.552700797,0.01878835
30-10-2015,-0.603218294,0.01878835
02-11-2015,-0.14798376,0.05637564
03-11-2015,0.312280029,0.01878835
04-11-2015,-0.143009952,0.01878835
05-11-2015,-1.283268813,0.01878835
06-11-2015,-0.30829155,0.01878835
09-11-2015,0.026234213,0.05637564
10-11-2015,-1.679377203,0.01878835
11-11-2015,0.784257914,0.01878835
13-11-2015,-1.214314364,0.03768659
16-11-2015,0.060267338,0.056694783
17-11-2015,0.612950821,0.018894691
18-11-2015,-0.756619133,0.018894691
19-11-2015,1.128127775,0.018894691
20-11-2015,0.524354229,0.018894691
23-11-2015,0.108609077,0.056694783
24-11-2015,-0.120132633,0.018894691
26-11-2015,0.579559315,0.037792951
27-11-2015,0.140343648,0.018894691
30-11-2015,-0.06499993,0.056694783
01-12-2015,0.506480025,0.018894691
02-12-2015,0.096514685,0.018894691
03-12-2015,-0.802232335,0.018894691
04-12-2015,-0.695726056,0.018894691
07-12-2015,-0.081324425,0.056694783
08-12-2015,-1.088904967,0.018894691
09-12-2015,-1.512288233,0.018894691
10-12-2015,1.027431762,0.019000735
11-12-2015,-0.612445042,0.019000735
14-12-2015,0.429071646,0.057013036
15-12-2015,0.759472399,0.019000735
16-12-2015,0.44672884,0.019000735
17-12-2015,1.277861365,0.019106993
18-12-2015,-0.675231946,0.019106993
21-12-2015,0.673504873,0.057331933
22-12-2015,-0.389752751,0.019106993
23-12-2015,0.90143572,0.019106993
24-12-2015,0.184724622,0.019106993
28-12-2015,0.55282547,0.076449881
29-12-2015,-0.022681764,0.019106993
30-12-2015,-0.303354366,0.019106993
31-12-2015,0.557263258,0.019106993
01-01-2016,0.39914743,0.019106993
04-01-2016,-1.494661161,0.057331933
05-01-2016,0.454322204,0.019106993
06-01-2016,-0.449796977,0.019106993
07-01-2016,-2.574705336,0.019106993
08-01-2016,0.838366483,0.019106993
11-01-2016,-0.631631744,0.057331933
12-01-2016,-0.508098852,0.019106993
13-01-2016,-0.429735589,0.019106993
14-01-2016,-0.565912741,0.019106993
15-01-2016,-1.971062068,0.019106993
18-01-2016,-2.165634609,0.057331933
19-01-2016,1.188371329,0.019106993
20-01-2016,-1.773504232,0.019106993
21-01-2016,-0.592733283,0.019319132
22-01-2016,1.853211926,0.019319132
25-01-2016,0.262967265,0.057968594
27-01-2016,0.289307886,0.038641997
28-01-2016,0.09109841,0.019319132
29-01-2016,1.698672867,0.019319132
01-02-2016,0.154723954,0.057968594
02-02-2016,-1.475163039,0.019319132
03-02-2016,-1.465985898,0.019319132
04-02-2016,0.20141164,0.019425268
05-02-2016,1.107342794,0.019425268
08-02-2016,-0.911477654,0.058287124
09-02-2016,-1.165743776,0.019425268
10-02-2016,-1.039724856,0.019425268
11-02-2016,-3.438543044,0.019425268
12-02-2016,-0.342980042,0.019425268
15-02-2016,2.721894939,0.058287124
16-02-2016,-1.811597755,0.019425268
17-02-2016,0.681565819,0.019425268
18-02-2016,1.065419387,0.019425268
19-02-2016,0.223828288,0.019425268
22-02-2016,0.548759273,0.058287124
23-02-2016,-1.39741101,0.019425268
24-02-2016,-1.115230639,0.019425268
25-02-2016,-0.642248126,0.019425268
26-02-2016,0.126063551,0.019425268
29-02-2016,-1.011467073,0.058287124
01-03-2016,3.150898852,0.019425268
02-03-2016,1.431469655,0.019425268
03-03-2016,1.43685356,0.019212956
04-03-2016,0.086357549,0.019212956
08-03-2016,0.298366084,0.076873974
09-03-2016,0.367953103,0.019212956
10-03-2016,-0.488088059,0.019212956
11-03-2016,0.319115671,0.019212956
14-03-2016,0.402951953,0.057649942
15-03-2016,-0.950675581,0.019212956
16-03-2016,-0.011806965,0.019212956
17-03-2016,0.572524878,0.019212956
18-03-2016,0.973816744,0.019212956
21-03-2016,1.154219468,0.057649942
22-03-2016,0.262177049,0.019212956
23-03-2016,0.13955551,0.019212956
28-03-2016,-1.373016761,0.095995655
29-03-2016,-0.166451475,0.019106993
30-03-2016,1.692024286,0.019106993
31-03-2016,0.306764145,0.019212956
01-04-2016,-0.292634389,0.019212956
04-04-2016,0.644755766,0.057649942
05-04-2016,-1.533337924,0.019212956
06-04-2016,0.552640027,0.019212956
07-04-2016,-0.604048597,0.01815072
08-04-2016,0.317308137,0.01815072
11-04-2016,1.292559902,0.054462043
12-04-2016,0.768618103,0.01815072
13-04-2016,1.270712001,0.018044346
18-04-2016,0.910070888,0.090254298
20-04-2016,-0.132518432,0.036091949
21-04-2016,-0.614387486,0.018044346
22-04-2016,-0.112020142,0.018044346
25-04-2016,-0.551421537,0.054142808
26-04-2016,0.841925479,0.018044346
27-04-2016,0.502526727,0.018044346
28-04-2016,-1.313015169,0.018044346
29-04-2016,-0.059241459,0.018044346
02-05-2016,0.036676816,0.054142808
03-05-2016,-0.698936084,0.018044346
04-05-2016,-1.052580424,0.018044346
05-05-2016,0.079349958,0.01815072
06-05-2016,-0.024267523,0.01815072
09-05-2016,1.063410709,0.054462043
10-05-2016,0.008869561,0.01815072
11-05-2016,-0.325951647,0.01815072
12-05-2016,0.818309141,0.01815072
13-05-2016,-0.688285096,0.01815072
16-05-2016,0.263575483,0.054462043
17-05-2016,0.27973669,0.01815072
18-05-2016,-0.140677328,0.01815072
19-05-2016,-1.002566433,0.01815072
20-05-2016,-0.630926884,0.01815072
23-05-2016,-0.259917702,0.054462043
24-05-2016,-0.318064568,0.01815072
25-05-2016,1.581663211,0.01815072
26-05-2016,1.023086448,0.01815072
27-05-2016,0.938666491,0.01815072
30-05-2016,0.404694117,0.054462043
31-05-2016,-0.629486059,0.01815072
01-06-2016,0.545036214,0.01815072
02-06-2016,0.28382262,0.01815072
03-06-2016,-0.271747725,0.01815072
06-06-2016,-0.266840072,0.054462043
07-06-2016,0.650563591,0.01815072
08-06-2016,0.299535391,0.01815072
09-06-2016,-0.284655598,0.018044346
10-06-2016,-0.243257391,0.018044346
13-06-2016,-0.444198527,0.054142808
14-06-2016,0.159404665,0.018044346
15-06-2016,0.906170757,0.018044346
16-06-2016,-0.476672086,0.017937932
17-06-2016,0.229696839,0.017937932
20-06-2016,0.717536651,0.05382345
21-06-2016,0.031072176,0.017937932
22-06-2016,-0.242666307,0.017937932
23-06-2016,0.14357299,0.017937932
24-06-2016,-1.772784632,0.017937932
27-06-2016,0.397595259,0.05382345
28-06-2016,0.502438993,0.017937932
29-06-2016,1.226440169,0.017937932
30-06-2016,1.089018422,0.017831733
01-07-2016,0.633772129,0.017831733
04-07-2016,0.539402551,0.053504739
05-07-2016,-0.284312133,0.017831733
07-07-2016,-0.259582746,0.035347232
08-07-2016,-0.125296925,0.017512376
11-07-2016,1.226656277,0.052546329
12-07-2016,0.316395484,0.017512376
13-07-2016,-0.200909281,0.017512376
14-07-2016,0.465715268,0.017406012
15-07-2016,-0.502321238,0.017406012
18-07-2016,-0.639251786,0.052227126
19-07-2016,0.340098145,0.017406012
20-07-2016,0.794511669,0.017406012
21-07-2016,-0.233896948,0.017406012
22-07-2016,0.515953869,0.017406012
25-07-2016,1.033364176,0.052227126
26-07-2016,-0.507205186,0.017406012
27-07-2016,0.305221524,0.017406012
28-07-2016,0.691266459,0.017406012
29-07-2016,0.014608529,0.017406012
01-08-2016,0.203421533,0.052227126
02-08-2016,-0.341751448,0.017406012
03-08-2016,-1.083056128,0.017406012
04-08-2016,0.364728297,0.017406012
05-08-2016,1.438638554,0.017406012
08-08-2016,0.328843317,0.052227126
09-08-2016,-0.430073457,0.017406012
10-08-2016,-1.175524999,0.017406012
11-08-2016,0.183546683,0.017406012
12-08-2016,0.306427041,0.017406012
16-08-2016,-0.265041447,0.069642229
17-08-2016,-0.028204389,0.017406012
18-08-2016,0.598449468,0.017406012
19-08-2016,0.132041323,0.017406012
22-08-2016,-0.55330556,0.052227126
23-08-2016,-0.115153826,0.017406012
24-08-2016,0.466115197,0.017406012
25-08-2016,-0.584085342,0.017406012
26-08-2016,-0.181219296,0.017406012
29-08-2016,0.153445657,0.052227126
30-08-2016,1.277287872,0.017406012
31-08-2016,-0.050718561,0.017406012
01-09-2016,-0.505468484,0.017406012
02-09-2016,0.401798494,0.017406012
06-09-2016,1.006078153,0.069642229
07-09-2016,0.032882048,0.017406012
08-09-2016,0.35787181,0.017406012
09-09-2016,-0.573382839,0.017406012
12-09-2016,-1.971611933,0.052227126
14-09-2016,0.510107743,0.034815054
15-09-2016,0.20254626,0.01729935
16-09-2016,0.444586677,0.01729935
19-09-2016,0.466670449,0.051907029
20-09-2016,-0.313872448,0.01729935
21-09-2016,0.073871347,0.01729935
22-09-2016,0.931372483,0.01729935
23-09-2016,-0.053302243,0.01729935
26-09-2016,-0.855083196,0.051907029
27-09-2016,-0.067370523,0.01729935
28-09-2016,0.519466417,0.01729935
29-09-2016,-2.542734371,0.01729935
30-09-2016,1.041182261,0.01729935
03-10-2016,1.890034059,0.051907029
04-10-2016,0.673788299,0.01729935
05-10-2016,0.147225984,0.01729935
06-10-2016,-0.069726702,0.016873317
07-10-2016,-0.139640719,0.016873317
10-10-2016,0.270931104,0.050628493
13-10-2016,-1.361097893,0.050628493
14-10-2016,0.551956545,0.016873317
17-10-2016,-0.877667692,0.050628493
18-10-2016,1.28513342,0.016873317
19-10-2016,0.245108529,0.016873317
20-10-2016,0.218765287,0.016979887
21-10-2016,0.102128459,0.016979887
24-10-2016,0.124425681,0.050948312
25-10-2016,-0.138998107,0.016979887
26-10-2016,-0.640570361,0.016979887
27-10-2016,-0.566936778,0.016873317
28-10-2016,0.540596925,0.016873317
30-10-2016,0.303700642,0.033749482
01-11-2016,0.053830693,0.033749482
02-11-2016,-1.568381224,0.016873317
03-11-2016,-0.716769181,0.016979887
04-11-2016,-1.134588302,0.016979887
07-11-2016,0.553750408,0.050948312
08-11-2016,0.25143928,0.016979887
09-11-2016,-1.859463508,0.016979887
10-11-2016,1.084889286,0.016766706
11-11-2016,-2.921251204,0.016766706
15-11-2016,-3.134471579,0.067083692
16-11-2016,0.120410886,0.016766706
17-11-2016,-0.388658884,0.015806626
18-11-2016,0.25806669,0.015806626
21-11-2016,-1.972154071,0.047427375
22-11-2016,1.107433946,0.015806626
23-11-2016,1.131806392,0.015806626
24-11-2016,-0.220054001,0.015593049
25-11-2016,1.716903342,0.015593049
28-11-2016,0.83207262,0.04678644
29-11-2016,0.318053534,0.015593049
30-11-2016,0.825689614,0.015593049
01-12-2016,-0.568004936,0.015806626
02-12-2016,-1.24213836,0.015806626
05-12-2016,0.499613882,0.047427375
06-12-2016,0.175305509,0.015806626
07-12-2016,-0.302222005,0.015806626
08-12-2016,1.574451911,0.015806626
09-12-2016,0.094358447,0.015806626
12-12-2016,-0.787592304,0.047427375
13-12-2016,0.186273135,0.015806626
14-12-2016,-0.564132497,0.015806626
15-12-2016,-0.156334723,0.01644688
16-12-2016,-0.222188408,0.01644688
19-12-2016,-0.463242868,0.049348756
20-12-2016,-0.446324184,0.01644688
21-12-2016,-0.108689501,0.01644688
22-12-2016,-1.180043683,0.016553616
23-12-2016,-0.175226728,0.016553616
26-12-2016,-1.500923821,0.049669069
27-12-2016,1.556230971,0.016553616
28-12-2016,0.278748711,0.016553616
29-12-2016,1.086396598,0.016660053
30-12-2016,0.985206585,0.016660053
02-01-2017,0.819969044,0.049988485
03-01-2017,0.479808197,0.016660053
04-01-2017,0.229474728,0.016660053
05-01-2017,1.059307892,0.01644688
06-01-2017,-0.514858794,0.01644688
09-01-2017,-0.019766122,0.049348756
10-01-2017,0.694483646,0.01644688
11-01-2017,0.781273334,0.01644688
12-01-2017,0.320990435,0.016660053
13-01-2017,-0.306550185,0.016660053
16-01-2017,0.067147737,0.049988485
17-01-2017,-0.000129825,0.016660053
18-01-2017,0.418714152,0.016660053
19-01-2017,0.448181189,0.016660053
20-01-2017,-1.104506552,0.016660053
23-01-2017,0.617012019,0.049988485
24-01-2017,1.025169449,0.016660053
25-01-2017,0.75392006,0.016660053
27-01-2017,0.306116422,0.033216426
30-01-2017,-0.040579555,0.049669069
31-01-2017,-1.22234973,0.016553616
01-02-2017,1.180722433,0.016553616
02-02-2017,0.545596372,0.01644688
03-02-2017,0.324420807,0.01644688
06-02-2017,0.700329106,0.049348756
07-02-2017,-0.4407353,0.01644688
08-02-2017,0.371901195,0.01644688
09-02-2017,0.362164358,0.016233542
10-02-2017,-0.029576629,0.016233542
13-02-2017,-0.17726298,0.048708532
14-02-2017,-0.42474019,0.016233542
15-02-2017,-1.144051856,0.016233542
16-02-2017,1.136208872,0.01644688
17-02-2017,0.167441087,0.01644688
20-02-2017,0.896046452,0.049348756
21-02-2017,0.272689471,0.01644688
22-02-2017,-0.136332479,0.01644688
23-02-2017,0.086512655,0.016340361
27-02-2017,-0.067319722,0.065377465
28-02-2017,0.122764084,0.016340361
01-03-2017,0.443612906,0.016340361
02-03-2017,-0.831054155,0.01612694
03-03-2017,0.332578533,0.01612694
06-03-2017,0.500780554,0.048388622
07-03-2017,-0.133406108,0.01612694
08-03-2017,-0.491655869,0.01612694
09-03-2017,-0.162088995,0.015806626
10-03-2017,-0.03024915,0.015806626
14-03-2017,1.272435266,0.063241497
15-03-2017,0.073064414,0.015806626
16-03-2017,1.077091912,0.015806626
17-03-2017,0.034657722,0.015806626
20-03-2017,-0.288620607,0.047427375
21-03-2017,-0.074578282,0.015806626
22-03-2017,-0.770057149,0.015806626
23-03-2017,0.654966394,0.015593049
24-03-2017,0.006659762,0.015593049
27-03-2017,-0.645530634,0.04678644
28-03-2017,0.534743904,0.015593049
29-03-2017,0.23130225,0.015593049
30-03-2017,0.36767825,0.015486197
31-03-2017,0.591947817,0.015486197
03-04-2017,0.530166506,0.046465787
05-04-2017,0.805020656,0.030974793
06-04-2017,0.090133222,0.015593049
07-04-2017,-0.458174389,0.015593049
10-04-2017,0.083095237,0.04678644
11-04-2017,0.379806832,0.015593049
12-04-2017,-0.354731319,0.015593049
13-04-2017,-0.544253986,0.015913353
17-04-2017,-0.10350685,0.063668607
18-04-2017,-0.624259436,0.015913353
19-04-2017,0.41306291,0.015913353
20-04-2017,0.697522723,0.016233542
21-04-2017,-0.166365763,0.016233542
24-04-2017,0.776979874,0.048708532
25-04-2017,0.73836394,0.016233542
26-04-2017,-0.225560131,0.016233542
27-04-2017,-0.093005535,0.01644688
28-04-2017,-0.020016076,0.01644688
02-05-2017,-0.005222172,0.065803752
03-05-2017,-0.020884388,0.01644688
04-05-2017,0.062393713,0.016553616
05-05-2017,-0.982705189,0.016553616
08-05-2017,0.417476475,0.049669069
09-05-2017,0.439663684,0.016553616
10-05-2017,0.851574494,0.016553616
11-05-2017,0.11339217,0.016660053
12-05-2017,-0.354235994,0.016660053
15-05-2017,0.544655566,0.049988485
16-05-2017,0.556515979,0.016660053
17-05-2017,0.000252535,0.016660053
18-05-2017,-1.396714956,0.016660053
19-05-2017,-0.312693618,0.016660053
22-05-2017,-0.437099863,0.049988485
23-05-2017,-1.133018668,0.016660053
24-05-2017,-0.930261078,0.016660053
25-05-2017,1.189358556,0.016660053
26-05-2017,1.146468659,0.016660053
29-05-2017,-0.596492548,0.049988485
30-05-2017,0.287789145,0.016660053
31-05-2017,0.280878173,0.016660053
01-06-2017,0.231469177,0.016766706
02-06-2017,0.453387237,0.016766706
05-06-2017,0.507919787,0.050308551
06-06-2017,-0.451216433,0.016766706
07-06-2017,0.245709371,0.016766706
08-06-2017,-0.223824001,0.016660053
09-06-2017,0.045483716,0.016660053
12-06-2017,-0.4294752,0.049988485
13-06-2017,-0.053667229,0.016660053
14-06-2017,0.169406985,0.016660053
15-06-2017,-0.169451691,0.016660053
16-06-2017,0.017267108,0.016660053
19-06-2017,0.275746213,0.049988485
20-06-2017,0.183160681,0.016660053
21-06-2017,-0.165383563,0.016660053
22-06-2017,-0.386463914,0.016660053
23-06-2017,-0.907054586,0.016660053
27-06-2017,-0.710254352,0.066656866
28-06-2017,0.006374804,0.016660053
29-06-2017,0.335799837,0.016660053
30-06-2017,0.506705146,0.016660053
03-07-2017,1.120074509,0.049988485
04-07-2017,-0.030490406,0.016660053
05-07-2017,0.626670335,0.016660053
06-07-2017,0.142390176,0.016766706
07-07-2017,0.05130283,0.016766706
10-07-2017,0.865103865,0.050308551
11-07-2017,-0.070527906,0.016766706
12-07-2017,0.518588556,0.016766706
13-07-2017,0.427829261,0.016553616
14-07-2017,-0.162230426,0.016553616
17-07-2017,0.219088987,0.049669069
18-07-2017,-0.735621638,0.016553616
19-07-2017,0.760082935,0.016553616
20-07-2017,-0.303151159,0.016233542
21-07-2017,0.372746919,0.016233542
24-07-2017,0.335367374,0.048708532
25-07-2017,-0.006832609,0.016233542
26-07-2017,0.344529609,0.016233542
27-07-2017,-0.810760031,0.016340361
28-07-2017,-0.038023068,0.016340361
31-07-2017,0.334606981,0.049029093
01-08-2017,0.144054835,0.016340361
02-08-2017,-0.124022601,0.016340361
03-08-2017,-0.198895961,0.016340361
04-08-2017,0.53535918,0.016340361
07-08-2017,0.371064112,0.049029093
08-08-2017,-0.936195098,0.016340361
09-08-2017,-0.958412555,0.016340361
10-08-2017,-1.988458931,0.016340361
11-08-2017,-0.850910264,0.016340361
14-08-2017,1.612533758,0.049029093
16-08-2017,1.042069243,0.032683392
17-08-2017,0.1569514,0.016340361
18-08-2017,-0.181778605,0.016340361
21-08-2017,-1.021115338,0.049029093
22-08-2017,-0.224634499,0.016340361
23-08-2017,0.670328183,0.016340361
24-08-2017,0.326042885,0.016233542
28-08-2017,0.80902765,0.064949981
29-08-2017,-1.084506113,0.016233542
30-08-2017,1.256076722,0.016233542
31-08-2017,0.506200795,0.016233542
01-09-2017,0.717112252,0.016233542
04-09-2017,-0.631967626,0.048708532
05-09-2017,0.658823191,0.016233542
06-09-2017,-0.262939569,0.016233542
07-09-2017,0.301438022,0.01612694
08-09-2017,-0.131468152,0.01612694
11-09-2017,0.527888675,0.048388622
